"indice","num_tema_cadastrado","sugerido_1","sugerido_2","sugerido_3","sugerido_4","sugerido_5","sugerido_6","similaridade_1","similaridade_2","similaridade_3","similaridade_4","similaridade_5","similaridade_6","posicao_tema_real"
2576,1184,1160,1174,994,1076,1178,0,28,27,19,13,13,0,0
2577,1182,1160,1008,1182,504,0,0,44,25,17,14,0,0,3
2578,1182,1160,1125,1182,1008,0,0,40,26,22,12,0,0,3
2579,1182,1160,1008,1182,504,0,0,40,26,22,12,0,0,3
2580,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2581,1178,1033,1169,0,0,0,0,86,14,0,0,0,0,0
2582,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2583,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2584,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2585,1178,1178,1182,1081,1033,0,0,57,16,14,13,0,0,1
2586,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2587,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2588,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2589,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2590,1178,1178,1076,1130,1109,0,0,62,13,13,12,0,0,1
2591,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2592,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2593,1178,1076,1169,1033,1124,0,0,32,28,27,13,0,0,0
2594,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2595,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2596,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2597,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2598,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2599,1178,1178,0,0,0,0,0,100,0,0,0,0,0,1
2600,1176,1164,0,0,0,0,0,100,0,0,0,0,0,0
2601,1174,1174,1164,0,0,0,0,72,28,0,0,0,0,1
2602,1174,1174,1164,0,0,0,0,73,27,0,0,0,0,1
2603,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2604,1174,1174,1164,0,0,0,0,71,29,0,0,0,0,1
2605,1174,1174,1164,0,0,0,0,72,28,0,0,0,0,1
2606,1174,1174,1164,0,0,0,0,72,28,0,0,0,0,1
2607,1174,1174,1164,0,0,0,0,70,30,0,0,0,0,1
2608,1174,1174,1164,0,0,0,0,72,28,0,0,0,0,1
2609,1174,1174,1164,0,0,0,0,73,27,0,0,0,0,1
2610,1174,1174,1164,0,0,0,0,87,13,0,0,0,0,1
2611,1174,1174,1164,0,0,0,0,71,29,0,0,0,0,1
2612,1174,1174,1164,0,0,0,0,73,27,0,0,0,0,1
2613,1174,1174,1164,0,0,0,0,67,33,0,0,0,0,1
2614,1174,1174,1164,0,0,0,0,71,29,0,0,0,0,1
2615,1174,1174,1164,0,0,0,0,73,27,0,0,0,0,1
2616,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2617,1174,1174,994,0,0,0,0,87,13,0,0,0,0,1
2618,1174,1174,1164,0,0,0,0,87,13,0,0,0,0,1
2619,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2620,1174,1174,1164,0,0,0,0,72,28,0,0,0,0,1
2621,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2622,1174,1174,1164,0,0,0,0,70,30,0,0,0,0,1
2623,1174,1174,1164,0,0,0,0,71,29,0,0,0,0,1
2624,1174,1174,1164,0,0,0,0,71,29,0,0,0,0,1
2625,1174,1174,1164,0,0,0,0,73,27,0,0,0,0,1
2626,1174,1174,1170,1125,0,0,0,71,16,13,0,0,0,1
2627,1174,1174,1164,0,0,0,0,72,28,0,0,0,0,1
2628,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2629,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2630,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2631,1174,1174,1164,0,0,0,0,86,14,0,0,0,0,1
2632,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2633,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2634,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2635,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2636,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2637,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2638,1174,1174,1164,0,0,0,0,72,28,0,0,0,0,1
2639,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2640,1174,1174,1164,0,0,0,0,86,14,0,0,0,0,1
2641,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2642,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2643,1174,1174,0,0,0,0,0,100,0,0,0,0,0,1
2644,1170,1174,1170,1164,0,0,0,55,31,14,0,0,0,2
2645,1170,1174,1170,1164,0,0,0,56,30,14,0,0,0,2
2646,1170,1125,1174,1170,1164,0,0,41,31,14,14,0,0,3
2647,1170,1174,1170,1164,0,0,0,42,31,27,0,0,0,2
2648,1170,1174,1164,0,0,0,0,71,29,0,0,0,0,0
2649,1170,1174,1170,1164,0,0,0,42,32,26,0,0,0,2
2650,1170,1174,1170,1164,0,0,0,58,28,14,0,0,0,2
2651,1170,1174,1164,1170,0,0,0,59,28,13,0,0,0,3
2652,1170,1174,1170,1164,0,0,0,46,27,27,0,0,0,2
2653,1170,1174,1170,1164,0,0,0,52,35,13,0,0,0,2
2654,1170,1174,1170,1164,0,0,0,43,28,29,0,0,0,2
2655,1170,1174,1170,1164,0,0,0,56,29,15,0,0,0,2
2656,1170,1174,1170,1164,0,0,0,40,33,27,0,0,0,2
2657,1170,1174,1170,1164,0,0,0,59,27,14,0,0,0,2
2658,1170,1174,1170,1164,0,0,0,69,18,13,0,0,0,2
2659,1170,1174,1170,1164,0,0,0,42,31,27,0,0,0,2
2660,1170,1174,1164,1170,0,0,0,72,14,14,0,0,0,3
2661,1169,1033,1169,1130,0,0,0,50,39,11,0,0,0,2
2662,1169,1056,1130,1178,1033,1086,0,37,24,13,13,13,0,0
2663,1169,1080,503,1008,1178,0,0,41,27,18,14,0,0,0
2664,1169,1169,1033,1130,0,0,0,40,37,23,0,0,0,1
2665,1169,1033,1169,0,0,0,0,63,37,0,0,0,0,2
2666,1169,1033,1169,0,0,0,0,61,39,0,0,0,0,2
2667,1169,1169,1033,1178,1076,0,0,48,28,12,12,0,0,1
2668,1169,1033,1169,0,0,0,0,52,48,0,0,0,0,2
2669,1169,1033,1169,1178,0,0,0,56,31,13,0,0,0,2
2670,1169,1033,1169,1178,0,0,0,56,31,13,0,0,0,2
2671,1169,1033,1169,1178,1130,0,0,59,15,13,13,0,0,2
2672,1169,1169,1033,1178,0,0,0,60,28,12,0,0,0,1
2673,1169,1033,1076,1169,0,0,0,55,32,13,0,0,0,3
2674,1169,1033,1076,1169,0,0,0,55,28,17,0,0,0,3
2675,1169,1076,1169,0,0,0,0,86,14,0,0,0,0,2
2676,1169,1033,1169,0,0,0,0,72,28,0,0,0,0,2
2677,1169,1080,1033,503,0,0,0,44,42,14,0,0,0,0
2678,1169,1033,1076,1169,0,0,0,40,32,28,0,0,0,3
2679,1169,1033,0,0,0,0,0,100,0,0,0,0,0,0
2680,1164,1174,1164,1170,0,0,0,57,28,15,0,0,0,2
2681,1164,1174,1164,0,0,0,0,69,31,0,0,0,0,2
2682,1164,1174,1164,1170,0,0,0,57,30,13,0,0,0,2
2683,1164,1174,1170,1076,1164,1109,0,29,26,17,14,14,0,4
2684,1164,1174,1164,1170,0,0,0,57,31,12,0,0,0,2
2685,1164,1174,1164,1170,0,0,0,55,32,13,0,0,0,2
2686,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2687,1164,1174,0,0,0,0,0,100,0,0,0,0,0,0
2688,1164,1174,1164,0,0,0,0,73,27,0,0,0,0,2
2689,1164,1174,1164,0,0,0,0,73,27,0,0,0,0,2
2690,1164,1174,1164,1170,0,0,0,55,29,16,0,0,0,2
2691,1164,1174,1164,0,0,0,0,73,27,0,0,0,0,2
2692,1164,1174,1164,0,0,0,0,87,13,0,0,0,0,2
2693,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2694,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2695,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2696,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2697,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2698,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2699,1164,1174,1164,1170,0,0,0,59,29,12,0,0,0,2
2700,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2701,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2702,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2703,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2704,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2705,1164,1174,1164,1170,0,0,0,72,15,13,0,0,0,2
2706,1164,1174,1164,0,0,0,0,72,28,0,0,0,0,2
2707,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2708,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2709,1164,1174,1164,0,0,0,0,72,28,0,0,0,0,2
2710,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2711,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2712,1164,1174,1164,0,0,0,0,72,28,0,0,0,0,2
2713,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2714,1164,1174,1164,0,0,0,0,73,27,0,0,0,0,2
2715,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2716,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2717,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2718,1164,1174,1164,0,0,0,0,73,27,0,0,0,0,2
2719,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2720,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2721,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2722,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2723,1164,1174,1164,1170,0,0,0,56,31,13,0,0,0,2
2724,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2725,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2726,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2727,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2728,1164,1174,1164,0,0,0,0,71,29,0,0,0,0,2
2729,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2730,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2731,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2732,1164,1174,1164,0,0,0,0,70,30,0,0,0,0,2
2733,1164,1174,1164,0,0,0,0,86,14,0,0,0,0,2
2734,1164,1174,1164,0,0,0,0,86,14,0,0,0,0,2
2735,1162,1140,896,0,0,0,0,80,20,0,0,0,0,0
2736,1162,1140,1162,896,0,0,0,62,21,17,0,0,0,2
2737,1162,1140,694,1115,1162,896,0,41,17,14,14,14,0,4
2738,1162,1140,1162,896,1018,0,0,50,21,17,12,0,0,2
2739,1162,1140,1162,896,1115,0,0,46,25,18,11,0,0,2
2740,1160,1160,504,1182,0,0,0,52,31,17,0,0,0,1
2741,1160,1160,504,1182,0,0,0,52,29,19,0,0,0,1
2742,1160,1160,504,1182,1125,0,0,36,32,21,11,0,0,1
2743,1160,1160,504,1182,0,0,0,52,30,18,0,0,0,1
2744,1160,1160,504,1174,1125,0,0,51,28,11,10,0,0,1
2745,1160,1160,504,1140,0,0,0,49,35,16,0,0,0,1
2746,1160,1160,504,1182,1125,0,0,42,37,12,9,0,0,1
2747,1160,1160,504,1182,1125,0,0,52,30,9,9,0,0,1
2748,1160,1160,504,1182,1125,0,0,50,29,11,10,0,0,1
2749,1160,1160,504,1182,1125,0,0,39,33,19,9,0,0,1
2750,1160,1160,504,1182,1125,0,0,38,32,20,10,0,0,1
2751,1157,1057,979,1081,1140,1005,0,42,18,14,13,13,0,0
2752,1150,1150,1174,1160,1178,0,0,71,11,9,9,0,0,1
2753,1150,1150,339,1174,1125,0,0,78,8,7,7,0,0,1
2754,1150,1150,1174,1160,339,0,0,75,9,8,8,0,0,1
2755,1150,1150,1174,339,1109,0,0,73,9,9,9,0,0,1
2756,1150,1150,1174,1178,339,0,0,75,9,8,8,0,0,1
2757,1150,1080,1109,1076,1178,0,0,42,30,14,14,0,0,0
2758,1147,1147,1141,1033,979,1076,0,25,23,22,20,10,0,1
2759,1147,1109,1141,0,0,0,0,77,23,0,0,0,0,0
2760,1142,1125,1199,1076,1109,1178,0,36,27,13,12,12,0,0
2761,1141,1033,1141,0,0,0,0,67,33,0,0,0,0,2
2762,1141,1141,1109,0,0,0,0,53,47,0,0,0,0,1
2763,1141,1141,1109,1190,0,0,0,53,36,11,0,0,0,1
2764,1141,1083,1147,1081,694,534,555,21,24,20,14,14,7,0
2765,1141,1141,1190,1169,1109,1076,0,55,13,11,11,10,0,1
2766,1141,1141,1033,1109,1190,0,0,41,23,22,14,0,0,1
2767,1141,1141,1033,0,0,0,0,55,45,0,0,0,0,1
2768,1141,1033,1141,0,0,0,0,82,18,0,0,0,0,2
2769,1141,1033,1141,0,0,0,0,82,18,0,0,0,0,2
2770,1140,1005,1140,0,0,0,0,56,44,0,0,0,0,2
2771,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2772,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2773,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2774,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2775,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2776,1140,1140,1005,1057,0,0,0,59,28,13,0,0,0,1
2777,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2778,1140,1140,1005,0,0,0,0,72,28,0,0,0,0,1
2779,1140,1140,1005,0,0,0,0,72,28,0,0,0,0,1
2780,1140,1140,1005,0,0,0,0,72,28,0,0,0,0,1
2781,1140,1140,1005,0,0,0,0,72,28,0,0,0,0,1
2782,1140,1140,1005,0,0,0,0,72,28,0,0,0,0,1
2783,1140,1140,1005,0,0,0,0,72,28,0,0,0,0,1
2784,1140,1140,1005,0,0,0,0,72,28,0,0,0,0,1
2785,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2786,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2787,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2788,1140,1140,1005,0,0,0,0,85,15,0,0,0,0,1
2789,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2790,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2791,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2792,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2793,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2794,1140,1057,1081,1140,1018,0,0,46,29,14,11,0,0,3
2795,1140,1057,1081,1005,1018,0,0,46,29,14,11,0,0,0
2796,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2797,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2798,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2799,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2800,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2801,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2802,1140,1140,1005,0,0,0,0,86,14,0,0,0,0,1
2803,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2804,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2805,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2806,1140,1057,1081,1140,1005,0,0,42,27,17,14,0,0,3
2807,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2808,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2809,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2810,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2811,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2812,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2813,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2814,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2815,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2816,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2817,1140,1005,1140,0,0,0,0,69,31,0,0,0,0,2
2818,1140,1140,1033,1076,0,0,0,72,14,14,0,0,0,1
2819,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2820,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2821,1140,1005,0,0,0,0,0,100,0,0,0,0,0,0
2822,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2823,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2824,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2825,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2826,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2827,1140,1005,1140,0,0,0,0,85,15,0,0,0,0,2
2828,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2829,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2830,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2831,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2832,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2833,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2834,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2835,1140,1005,1140,0,0,0,0,86,14,0,0,0,0,2
2836,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2837,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2838,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2839,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2840,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2841,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2842,1140,1005,1140,0,0,0,0,86,14,0,0,0,0,2
2843,1140,1140,1115,1005,0,0,0,74,13,13,0,0,0,1
2844,1140,1140,1115,1005,0,0,0,74,13,13,0,0,0,1
2845,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2846,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2847,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2848,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2849,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2850,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2851,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2852,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2853,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2854,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2855,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2856,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2857,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2858,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2859,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2860,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2861,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2862,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2863,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2864,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2865,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2866,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2867,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2868,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2869,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2870,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2871,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2872,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2873,1140,1140,1081,1018,0,0,0,71,16,13,0,0,0,1
2874,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2875,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2876,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2877,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2878,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2879,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2880,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2881,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2882,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2883,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2884,1140,1005,1140,0,0,0,0,70,30,0,0,0,0,2
2885,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2886,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2887,1140,1140,1005,0,0,0,0,86,14,0,0,0,0,1
2888,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2889,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2890,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2891,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2892,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2893,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2894,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2895,1140,1140,1005,0,0,0,0,71,29,0,0,0,0,1
2896,1140,1140,1115,1174,1005,0,0,60,14,13,13,0,0,1
2897,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2898,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2899,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2900,1140,1005,1140,0,0,0,0,70,30,0,0,0,0,2
2901,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2902,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2903,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2904,1140,1140,1005,1115,0,0,0,44,42,14,0,0,0,1
2905,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2906,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2907,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2908,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2909,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2910,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2911,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2912,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2913,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2914,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2915,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2916,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2917,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2918,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2919,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2920,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2921,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2922,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2923,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2924,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2925,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2926,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2927,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2928,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2929,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2930,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2931,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2932,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2933,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2934,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2935,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2936,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2937,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2938,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2939,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2940,1140,1140,1005,0,0,0,0,86,14,0,0,0,0,1
2941,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2942,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2943,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2944,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2945,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2946,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2947,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2948,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2949,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2950,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2951,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2952,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2953,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2954,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2955,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2956,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2957,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2958,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2959,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2960,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2961,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2962,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2963,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2964,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2965,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2966,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2967,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2968,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2969,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2970,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2971,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2972,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2973,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2974,1140,1005,1140,0,0,0,0,56,44,0,0,0,0,2
2975,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2976,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2977,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2978,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2979,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2980,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2981,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2982,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2983,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2984,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2985,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
2986,1140,1140,0,0,0,0,0,100,0,0,0,0,0,1
